County,Name,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate
011,"Hillsborough County, New Hampshire",402017.0,39.5,69829.0,34390.0,33835.0,8.416310753027856
007,"Coos County, New Hampshire",32520.0,47.4,41985.0,24367.0,4178.0,12.847478474784747
003,"Carroll County, New Hampshire",47694.0,49.0,50866.0,31558.0,4756.0,9.971904222753386
021,"Mercer County, New Jersey",368094.0,38.1,73480.0,37465.0,39020.0,10.600553119583585
011,"Cumberland County, New Jersey",157342.0,36.7,50750.0,22524.0,25482.0,16.19529432700741
035,"Somerset County, New Jersey",326207.0,40.4,99020.0,47803.0,16118.0,4.9410343738791624
029,"Ocean County, New Jersey",578902.0,42.6,61136.0,30477.0,59342.0,10.250785106978384
001,"Atlantic County, New Jersey",274960.0,40.2,54235.0,27391.0,38434.0,13.978033168460867
023,"Middlesex County, New Jersey",817026.0,37.4,79596.0,34345.0,67441.0,8.25444967479615
033,"Salem County, New Jersey",65825.0,41.1,59718.0,28772.0,8031.0,12.200531712875048
009,"Cape May County, New Jersey",96684.0,47.7,56494.0,32948.0,9561.0,9.88891647015018
007,"Camden County, New Jersey",513512.0,38.0,61683.0,30592.0,65804.0,12.814500926950101
039,"Union County, New Jersey",540568.0,37.9,68507.0,35089.0,57591.0,10.653793787275607
017,"Hudson County, New Jersey",644605.0,34.4,58442.0,32641.0,107116.0,16.617308274059308
019,"Hunterdon County, New Jersey",127047.0,44.0,106143.0,50349.0,4874.0,3.836375514573347
027,"Morris County, New Jersey",495261.0,41.5,98633.0,48814.0,21519.0,4.34498173690236
023,"Hidalgo County, New Mexico",4834.0,39.6,34080.0,18392.0,1148.0,23.748448489863467
031,"McKinley County, New Mexico",72373.0,30.5,30458.0,12679.0,25046.0,34.60682851339588
043,"Sandoval County, New Mexico",133503.0,38.5,58017.0,26924.0,18812.0,14.091069114551733
017,"Grant County, New Mexico",29471.0,46.1,37899.0,22755.0,5841.0,19.819483560109937
009,"Curry County, New Mexico",49302.0,30.9,39871.0,21259.0,9056.0,18.368423187700294
015,"Eddy County, New Mexico",54284.0,36.9,49165.0,28438.0,6693.0,12.32959988210154
033,"Mora County, New Mexico",4788.0,46.8,28481.0,20543.0,941.0,19.65329991645781
045,"San Juan County, New Mexico",128476.0,33.2,48196.0,21260.0,28351.0,22.067156511722033
009,"Benton County, Mississippi",8682.0,39.5,31060.0,18597.0,2076.0,23.911541119557704
037,"Franklin County, Mississippi",8013.0,41.7,32372.0,24234.0,1823.0,22.750530388119305
027,"Coahoma County, Mississippi",25815.0,33.3,26407.0,15742.0,9661.0,37.42397830718574
061,"Jasper County, Mississippi",16827.0,41.7,31170.0,18075.0,3688.0,21.917156950139656
067,"Jones County, Mississippi",68174.0,36.9,38074.0,19519.0,15307.0,22.45284125913105
147,"Walthall County, Mississippi",15265.0,37.2,31090.0,16850.0,3779.0,24.75597772682607
095,"Monroe County, Mississippi",36652.0,39.5,36308.0,18167.0,7812.0,21.31398013750955
115,"Pontotoc County, Mississippi",30207.0,36.0,39899.0,18576.0,4171.0,13.808057734962095
051,"Holmes County, Mississippi",18931.0,32.8,22325.0,12113.0,7961.0,42.05271776451323
005,"Amite County, Mississippi",13061.0,44.4,30750.0,16977.0,3331.0,25.503407089809357
003,"Clark County, Nevada",1976925.0,35.8,52873.0,26217.0,295724.0,14.958787005071006
019,"Lyon County, Nevada",51648.0,41.6,46137.0,21757.0,7622.0,14.757589838909542
089,"Madison County, Mississippi",97151.0,36.3,59904.0,33170.0,12184.0,12.541301685005816
013,"Calhoun County, Mississippi",14875.0,40.3,30000.0,17034.0,3480.0,23.394957983193276
091,"Marion County, Mississippi",26674.0,37.6,29400.0,18126.0,7251.0,27.183774462022942
141,"Tishomingo County, Mississippi",19582.0,42.7,32592.0,18338.0,3383.0,17.27606986007558
153,"Wayne County, Mississippi",20675.0,37.6,29925.0,18928.0,5805.0,28.07738814993954
041,"Greene County, Mississippi",14337.0,36.7,36888.0,14463.0,2054.0,14.326567622236173
093,"Marshall County, Mississippi",36823.0,39.1,36022.0,17978.0,7739.0,21.016755831952857
119,"Quitman County, Mississippi",8028.0,38.5,22863.0,13954.0,3165.0,39.42451420029895
109,"Pearl River County, Mississippi",55569.0,40.0,42510.0,20549.0,12053.0,21.690150983462
079,"Leake County, Mississippi",23519.0,33.5,32521.0,16780.0,6171.0,26.23836047450997
099,"Neshoba County, Mississippi",29655.0,35.5,37050.0,18693.0,6992.0,23.57781149890406
121,"Rankin County, Mississippi",143665.0,36.4,57380.0,26897.0,15966.0,11.113353983224863
151,"Washington County, Mississippi",50578.0,35.5,28093.0,16671.0,18552.0,36.67997943770018
077,"Lawrence County, Mississippi",12734.0,40.5,38393.0,20655.0,2365.0,18.57232605622742
111,"Perry County, Mississippi",12174.0,39.5,36124.0,17183.0,2534.0,20.814851322490554
017,"Chickasaw County, Mississippi",17403.0,38.2,31061.0,16677.0,4314.0,24.788829512153075
015,"Carroll County, Mississippi",10501.0,42.0,31039.0,16897.0,2486.0,23.673935815636607
039,"George County, Mississippi",22757.0,35.9,43958.0,20217.0,4109.0,18.055982774530914
101,"Newton County, Mississippi",21645.0,37.6,39190.0,18864.0,3908.0,18.054978054978054
117,"Prentiss County, Mississippi",25354.0,39.3,32503.0,16589.0,5878.0,23.183718545397177
125,"Sharkey County, Mississippi",4889.0,38.8,35125.0,15744.0,1487.0,30.415217835958273
019,"Choctaw County, Mississippi",8440.0,42.8,29876.0,17145.0,2007.0,23.77962085308057
045,"Hancock County, Mississippi",44597.0,41.0,44522.0,22621.0,8255.0,18.510213691503914
057,"Itawamba County, Mississippi",23366.0,40.0,36073.0,18106.0,3507.0,15.008987417615339
055,"Issaquena County, Mississippi",1383.0,39.6,24767.0,13731.0,358.0,25.885755603759943
059,"Jackson County, Mississippi",139906.0,36.9,48943.0,23879.0,22006.0,15.729132417480308
083,"Leflore County, Mississippi",31993.0,32.7,24480.0,14307.0,12197.0,38.12396461726003
143,"Tunica County, Mississippi",10660.0,32.2,31446.0,15549.0,3165.0,29.690431519699814
021,"Claiborne County, Mississippi",9553.0,32.0,23689.0,12177.0,3008.0,31.487490840573642
047,"Harrison County, Mississippi",190756.0,35.3,43124.0,22677.0,36844.0,19.314726666526873
075,"Lauderdale County, Mississippi",80337.0,37.0,36203.0,21346.0,18367.0,22.862441963229895
085,"Lincoln County, Mississippi",34870.0,37.8,36498.0,19566.0,8053.0,23.094350444508173
127,"Simpson County, Mississippi",27439.0,38.2,38362.0,18314.0,6056.0,22.070775174022376
159,"Winston County, Mississippi",19052.0,40.0,30821.0,18501.0,5522.0,28.983833718244803
007,"Attala County, Mississippi",19383.0,40.0,31641.0,18422.0,5283.0,27.255842748800497
073,"Lamar County, Mississippi",56763.0,33.3,51154.0,26345.0,9791.0,17.248912143473742
081,"Lee County, Mississippi",83964.0,36.3,42074.0,21799.0,15137.0,18.02796436568053
135,"Tallahatchie County, Mississippi",15231.0,35.2,29853.0,12747.0,3612.0,23.71479220011818
129,"Smith County, Mississippi",16414.0,39.8,34753.0,20334.0,3847.0,23.437309613744365
149,"Warren County, Mississippi",48389.0,37.7,41025.0,22362.0,11653.0,24.08191944450185
023,"Clarke County, Mississippi",16614.0,40.9,31362.0,18066.0,3857.0,23.2153605393042
097,"Montgomery County, Mississippi",10754.0,41.7,30466.0,15523.0,3306.0,30.742049469964666
105,"Oktibbeha County, Mississippi",48198.0,25.3,30987.0,20202.0,14816.0,30.73986472467737
155,"Webster County, Mississippi",10129.0,40.4,33524.0,18728.0,2477.0,24.45453647941554
003,"Alcorn County, Mississippi",37159.0,40.4,33600.0,19145.0,7552.0,20.32347479749186
025,"Clay County, Mississippi",20539.0,38.7,30764.0,18273.0,5359.0,26.091825307950728
031,"Covington County, Mississippi",19520.0,38.6,33381.0,17241.0,5741.0,29.410860655737704
053,"Humphreys County, Mississippi",9258.0,34.9,23600.0,12874.0,4079.0,44.05919205011882
043,"Dauphin County, Pennsylvania",269035.0,39.3,54066.0,29234.0,34965.0,12.996450275986396
055,"Franklin County, Pennsylvania",150594.0,40.5,52637.0,25741.0,16188.0,10.749432248296745
119,"Union County, Pennsylvania",44932.0,38.5,48528.0,22259.0,4400.0,9.792575447342651
127,"Wayne County, Pennsylvania",52212.0,46.0,49313.0,24005.0,5945.0,11.386271355244006
009,"Bedford County, Pennsylvania",49490.0,44.4,43290.0,22259.0,6146.0,12.418670438472418
089,"Monroe County, Pennsylvania",168947.0,40.6,57408.0,25494.0,19790.0,11.713732709074444
061,"Huntingdon County, Pennsylvania",45874.0,41.9,44183.0,20739.0,5183.0,11.298338928369011
125,"Washington County, Pennsylvania",208047.0,43.7,53693.0,28433.0,21437.0,10.303921709998221
043,"Grenada County, Mississippi",21745.0,40.3,34129.0,21084.0,4677.0,21.50839273396183
063,"Jefferson County, Mississippi",7690.0,38.3,26028.0,12723.0,2867.0,37.28218465539662
101,"Philadelphia County, Pennsylvania",1536704.0,33.6,37192.0,22279.0,395789.0,25.755708321186123
133,"York County, Pennsylvania",436339.0,40.3,58745.0,28132.0,43161.0,9.891620964433617
063,"Indiana County, Pennsylvania",88404.0,38.7,43997.0,22933.0,14695.0,16.622551015791142
041,"Cumberland County, Pennsylvania",237449.0,40.5,60826.0,31791.0,18533.0,7.80504445165067
003,"Allegheny County, Pennsylvania",1226933.0,41.1,51366.0,31593.0,153529.0,12.513234218983433
129,"Westmoreland County, Pennsylvania",364090.0,45.4,50736.0,28051.0,36383.0,9.992858908511632
053,"Forest County, Pennsylvania",7696.0,41.5,36556.0,13646.0,782.0,10.161122661122661
013,"Blair County, Pennsylvania",126940.0,42.4,42992.0,23875.0,17479.0,13.769497400346621
073,"Lawrence County, Pennsylvania",90374.0,44.0,43546.0,22906.0,12667.0,14.016199349370394
015,"Bradford County, Pennsylvania",62624.0,43.5,46963.0,23667.0,8166.0,13.039729177312212
021,"Cambria County, Pennsylvania",142448.0,43.9,41730.0,22659.0,19993.0,14.035297090868246
029,"Chester County, Pennsylvania",503075.0,39.7,86050.0,42210.0,33895.0,6.7375639815136905
011,"Berks County, Pennsylvania",412078.0,39.5,55170.0,26723.0,55348.0,13.431437737515713
087,"Mifflin County, Pennsylvania",46698.0,42.9,40384.0,20794.0,7032.0,15.05846074778363
129,"Mercer County, Missouri",3749.0,43.8,40272.0,20178.0,747.0,19.925313416911177
229,"Wright County, Missouri",18643.0,40.5,28645.0,14752.0,5063.0,27.15764630156091
047,"Clay County, Missouri",225116.0,36.3,60936.0,29406.0,20049.0,8.906075090175731
105,"Rock County, Wisconsin",160345.0,38.6,49435.0,24094.0,22420.0,13.982350556612305
137,"Waushara County, Wisconsin",24483.0,46.7,43070.0,22888.0,2681.0,10.950455418045173
007,"Bayfield County, Wisconsin",15071.0,50.0,44944.0,25377.0,2012.0,13.350142658085064
065,"Lafayette County, Wisconsin",16841.0,41.4,49107.0,23483.0,1952.0,11.59076064366724
093,"Pierce County, Wisconsin",40870.0,34.9,59226.0,27462.0,4738.0,11.59285539515537
141,"Wood County, Wisconsin",74469.0,43.1,47685.0,25961.0,8102.0,10.879694906605433
015,"Calumet County, Wisconsin",49288.0,38.6,65130.0,28907.0,3116.0,6.32202564518747
037,"Florence County, Wisconsin",4477.0,49.1,47960.0,22434.0,634.0,14.161268706723252
059,"Kenosha County, Wisconsin",166874.0,36.8,54930.0,26514.0,22761.0,13.639632297422008
023,"Lincoln County, Wyoming",18100.0,37.4,64205.0,25834.0,1245.0,6.878453038674033
019,"Johnson County, Wyoming",8595.0,44.6,57004.0,28072.0,641.0,7.45782431646306
021,"Laramie County, Wyoming",93073.0,37.0,55864.0,28505.0,9820.0,10.550857928722616
009,"Converse County, Wyoming",13937.0,39.8,63918.0,30941.0,1189.0,8.531247757767094
039,"Teton County, Wyoming",21575.0,37.0,68078.0,43444.0,1764.0,8.176129779837774
177,"Warren County, Tennessee",39861.0,39.1,34641.0,19531.0,8439.0,21.171069466395725
179,"Washington County, Tennessee",123891.0,39.6,42075.0,25355.0,21952.0,17.71880120428441
183,"Weakley County, Tennessee",34779.0,36.9,35273.0,19547.0,6753.0,19.416889502285862
005,"Benton County, Tennessee",16398.0,46.1,33033.0,18456.0,3579.0,21.825832418587634
007,"Bledsoe County, Tennessee",12853.0,42.9,33443.0,15747.0,2604.0,20.2598615109313
013,"Campbell County, Tennessee",40553.0,42.0,31943.0,16812.0,9478.0,23.371883707740487
015,"Cannon County, Tennessee",13790.0,41.5,40689.0,20566.0,2418.0,17.534445250181292
083,"Houston County, Tennessee",8375.0,42.3,35271.0,18539.0,1913.0,22.84179104477612
119,"Maury County, Tennessee",81821.0,38.0,45336.0,22766.0,12423.0,15.183143691717286
373,"Polk County, Texas",45620.0,43.2,37855.0,19498.0,8305.0,18.204734765453747
391,"Refugio County, Texas",7327.0,43.3,44548.0,23174.0,1140.0,15.558891770165143
467,"Van Zandt County, Texas",52515.0,42.9,43439.0,21920.0,8477.0,16.14205465105208
055,"Caldwell County, Texas",38465.0,35.6,44152.0,19673.0,6718.0,17.465228129468347
487,"Wilbarger County, Texas",13371.0,38.2,41658.0,20373.0,2674.0,19.998504225562787
317,"Martin County, Texas",4956.0,34.2,42607.0,20859.0,770.0,15.536723163841808
383,"Reagan County, Texas",3441.0,34.7,61250.0,26633.0,321.0,9.328683522231909
501,"Yoakum County, Texas",7998.0,32.7,49340.0,21389.0,922.0,11.527881970492624
189,"Hale County, Texas",36150.0,32.2,41191.0,18004.0,7374.0,20.398340248962654
419,"Shelby County, Texas",25677.0,37.9,37081.0,21126.0,5567.0,21.68088172294271
387,"Red River County, Texas",12709.0,45.0,31712.0,19014.0,2000.0,15.736879376819576
399,"Runnels County, Texas",10439.0,42.1,37667.0,20235.0,2230.0,21.362199444391226
435,"Sutton County, Texas",4058.0,35.4,53806.0,27721.0,292.0,7.195662888122228
451,"Tom Green County, Texas",111969.0,34.0,44545.0,23712.0,17175.0,15.339067063204995
469,"Victoria County, Texas",88068.0,36.0,50364.0,24700.0,14638.0,16.621247218058773
481,"Wharton County, Texas",41185.0,37.2,40411.0,20310.0,7649.0,18.572295738739832
485,"Wichita County, Texas",131358.0,34.1,45086.0,22905.0,18562.0,14.130848520836189
033,"Borden County, Texas",649.0,38.8,71607.0,50042.0,6.0,0.9244992295839753
315,"Marion County, Texas",10439.0,48.8,31967.0,20337.0,2387.0,22.866174920969442
323,"Maverick County, Texas",54880.0,29.9,31395.0,13668.0,16513.0,30.089285714285715
181,"Grayson County, Texas",121292.0,39.8,46429.0,24003.0,18645.0,15.371994855390298
297,"Live Oak County, Texas",11603.0,43.1,42829.0,21016.0,1709.0,14.728949409635439
363,"Palo Pinto County, Texas",28017.0,41.1,41670.0,23655.0,5104.0,18.217510797016097
255,"Karnes County, Texas",14916.0,37.3,42862.0,19899.0,2657.0,17.81308661839635
123,"DeWitt County, Texas",20269.0,42.4,46454.0,23720.0,2495.0,12.309438058118308
059,"Callahan County, Texas",13535.0,42.8,44902.0,22855.0,2032.0,15.012929442186923
067,"Cass County, Texas",30344.0,43.5,35598.0,20104.0,6215.0,20.481808594779856
183,"Gregg County, Texas",122258.0,35.3,45525.0,24064.0,20865.0,17.066367845048994
313,"Madison County, Texas",13689.0,34.1,41732.0,15131.0,2583.0,18.869165023011178
303,"Lubbock County, Texas",282633.0,30.5,44397.0,23773.0,55099.0,19.49489266999961
257,"Kaufman County, Texas",105220.0,35.5,61194.0,24954.0,13757.0,13.074510549325224
259,"Kendall County, Texas",34951.0,43.4,73410.0,35827.0,3205.0,9.169980830305285
153,"Floyd County, Texas",6371.0,37.7,42279.0,21655.0,1269.0,19.918380160100455
017,"Bailey County, Texas",7121.0,33.7,46139.0,18676.0,915.0,12.8493189158826
071,"Chambers County, Texas",35570.0,36.1,72489.0,30140.0,3410.0,9.586730390778746
027,"Bell County, Texas",316144.0,29.9,50060.0,22857.0,46943.0,14.848613290146263
061,"Cameron County, Texas",410710.0,30.8,33179.0,14710.0,141315.0,34.407489469455335
117,"Deaf Smith County, Texas",19307.0,31.0,41444.0,17532.0,3600.0,18.646086911482882
141,"El Paso County, Texas",813015.0,31.2,40157.0,18379.0,186223.0,22.90523545076044
283,"La Salle County, Texas",6921.0,34.0,26756.0,13307.0,1322.0,19.101285941337956
443,"Terrell County, Texas",837.0,47.0,39479.0,31578.0,84.0,10.03584229390681
457,"Tyler County, Texas",21619.0,42.7,39940.0,19612.0,3361.0,15.546510014339239
483,"Wheeler County, Texas",5526.0,40.4,51766.0,30097.0,779.0,14.096996018820123
009,"Archer County, Texas",8853.0,42.8,56452.0,27800.0,988.0,11.160058737151248
043,"Brewster County, Texas",9244.0,41.7,40477.0,27796.0,1126.0,12.180874080484639
215,"Hidalgo County, Texas",790646.0,28.4,34146.0,14222.0,272065.0,34.410469413618735
423,"Smith County, Texas",212227.0,35.9,47432.0,25626.0,34656.0,16.329684724375316
105,"Crockett County, Texas",3840.0,38.5,50475.0,23872.0,625.0,16.276041666666668
207,"Haskell County, Texas",5885.0,43.7,36857.0,22223.0,990.0,16.822429906542055
227,"Howard County, Texas",35297.0,37.4,45612.0,19965.0,4523.0,12.814120180185284
333,"Mills County, Texas",4891.0,46.6,44213.0,22651.0,617.0,12.615007156000818
337,"Montague County, Texas",19668.0,43.3,44231.0,24699.0,3039.0,15.451494813910921
365,"Panola County, Texas",23877.0,38.5,52453.0,26525.0,2955.0,12.375926623947732
403,"Sabine County, Texas",10604.0,50.3,32963.0,18762.0,2708.0,25.537533006412673
421,"Sherman County, Texas",3048.0,36.3,48185.0,21936.0,410.0,13.451443569553806
437,"Swisher County, Texas",7807.0,36.3,36753.0,17880.0,1656.0,21.21173306007429
231,"Hunt County, Texas",86455.0,37.9,44858.0,22341.0,16655.0,19.264357180035855
063,"Camp County, Texas",12415.0,37.6,37079.0,19176.0,2665.0,21.465968586387433
195,"Hansford County, Texas",5566.0,36.1,49150.0,23969.0,934.0,16.780452748832197
187,"Guadalupe County, Texas",135940.0,36.5,61958.0,26184.0,13035.0,9.588789171693394
077,"Clay County, Texas",10651.0,45.3,53776.0,25867.0,1074.0,10.083560229086471
205,"Hartley County, Texas",6076.0,39.0,65750.0,24566.0,395.0,6.500987491770902
217,"Hill County, Texas",35051.0,42.3,40769.0,21182.0,5753.0,16.413226441471
293,"Limestone County, Texas",23417.0,38.5,38823.0,19352.0,4643.0,19.82747576546953
347,"Nacogdoches County, Texas",65085.0,29.8,36777.0,20362.0,15174.0,23.314127679188754
369,"Parmer County, Texas",10159.0,32.0,44943.0,19304.0,2136.0,21.025691505069396
367,"Parker County, Texas",118478.0,39.0,64515.0,30692.0,12553.0,10.595215989466398
377,"Presidio County, Texas",7579.0,40.4,29634.0,16175.0,1868.0,24.6470510621454
465,"Val Verde County, Texas",48730.0,32.0,40450.0,17867.0,10467.0,21.479581366714548
109,"Culberson County, Texas",2345.0,37.5,37105.0,16227.0,584.0,24.904051172707888
135,"Ector County, Texas",141542.0,30.9,51466.0,24247.0,22080.0,15.599610009749757
169,"Garza County, Texas",6356.0,37.8,47540.0,16175.0,626.0,9.848961611076149
173,"Glasscock County, Texas",1176.0,38.8,69107.0,31135.0,49.0,4.166666666666667
185,"Grimes County, Texas",26663.0,39.2,43994.0,20307.0,4475.0,16.78355773918914
085,"Collin County, Texas",811308.0,35.4,82762.0,37839.0,62986.0,7.763512747316679
005,"Angelina County, Texas",87042.0,36.4,41354.0,20982.0,16287.0,18.711656441717793
101,"Cottle County, Texas",1546.0,50.2,34639.0,21089.0,236.0,15.265200517464425
209,"Hays County, Texas",164144.0,30.6,58651.0,26873.0,26750.0,16.296666341748708
039,"Brazoria County, Texas",319493.0,35.3,67603.0,29081.0,34441.0,10.779891891215144
129,"Donley County, Texas",3620.0,41.7,42411.0,21904.0,557.0,15.386740331491712
013,"Atascosa County, Texas",45714.0,35.6,47543.0,20193.0,7419.0,16.229163932274577
353,"Nolan County, Texas",15087.0,38.3,36806.0,19002.0,2693.0,17.849804467422285
229,"Hudspeth County, Texas",3394.0,37.6,22545.0,14142.0,1410.0,41.54390100176783
475,"Ward County, Texas",10836.0,36.2,42568.0,22278.0,2158.0,19.915097822074568
203,"Harrison County, Texas",66467.0,37.0,45675.0,23236.0,10284.0,15.472339657273535
327,"Menard County, Texas",2213.0,43.5,31215.0,18253.0,505.0,22.819701762313603
149,"Fayette County, Texas",24662.0,47.4,48015.0,27032.0,2786.0,11.296731814126996
491,"Williamson County, Texas",441445.0,34.6,71803.0,31070.0,30651.0,6.943333824145704
233,"Hutchinson County, Texas",21986.0,37.2,44731.0,23383.0,3426.0,15.582643500409352
343,"Morris County, Texas",12869.0,43.8,37849.0,20045.0,2605.0,20.242443080270416
361,"Orange County, Texas",82372.0,38.7,49507.0,24736.0,11740.0,14.252415869470209
495,"Winkler County, Texas",7260.0,34.3,48992.0,23629.0,909.0,12.520661157024794
201,"Harris County, Texas",4182285.0,32.3,53137.0,27899.0,765948.0,18.314103414760112
